日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260715,臺股期貨,自營商,8774,79913086,10717,97646365,-1943,-17733279,3941,36404678,4605,42508599,-664,-6103921
20260715,臺股期貨,投信,6242,57219234,4469,40853445,1773,16365789,81601,751806333,5955,54864606,75646,696941727
20260715,臺股期貨,外資及陸資,61727,561690489,60535,551182103,1192,10508385,7319,67433521,86876,800498844,-79557,-733065323
20260715,電子期貨,自營商,145,1683239,109,1263767,36,419472,7,82544,111,1308912,-104,-1226368
20260715,電子期貨,投信,0,0,69,804894,-69,-804894,190,2240480,0,0,190,2240480
20260715,電子期貨,外資及陸資,161,1883657,182,2124801,-21,-241144,37,436304,238,2806496,-201,-2370192
20260715,金融期貨,自營商,53,164292,54,167384,-1,-3092,11,33909,90,277434,-79,-243525
20260715,金融期貨,投信,0,0,0,0,0,0,29,89395,0,0,29,89395
20260715,金融期貨,外資及陸資,217,672660,263,814677,-46,-142016,102,314425,171,527125,-69,-212700
20260715,小型臺指期貨,自營商,19811,45066867,18003,40954788,1808,4112079,1150,2667512,9570,22129885,-8420,-19462373
20260715,小型臺指期貨,投信,4,9215,2,4604,2,4610,133,306339,83,191174,50,115165
20260715,小型臺指期貨,外資及陸資,119458,271048188,114183,259089690,5275,11958498,2522,5809974,1961,4519389,561,1290585
20260715,微型臺指期貨,自營商,52663,23971400,30504,13877677,22159,10093723,2978,1386229,25903,11999751,-22925,-10613522
20260715,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,微型臺指期貨,外資及陸資,157060,71249353,149038,67623571,8022,3625782,1934,890916,596,274623,1338,616293
20260715,小型電子期貨,自營商,201,293092,228,333883,-27,-40791,42,61908,99,145926,-57,-84018
20260715,小型電子期貨,投信,0,0,0,0,0,0,77,113498,0,0,77,113498
20260715,小型電子期貨,外資及陸資,366,536156,351,513992,15,22164,33,48642,50,73700,-17,-25058
20260715,小型金融期貨,自營商,40,31041,20,15419,20,15622,16,12330,16,12330,0,0
20260715,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,小型金融期貨,外資及陸資,22,17033,55,42634,-33,-25602,1,771,38,29285,-37,-28514
20260715,股票期貨,自營商,121126,56815094,126185,59500179,-5059,-2685085,49400,14422813,306162,202143372,-256762,-187720559
20260715,股票期貨,投信,9639,4338328,9633,4265721,6,72607,9775,4443099,236,49881,9539,4393218
20260715,股票期貨,外資及陸資,412756,233122426,428812,244619420,-16056,-11496993,127405,120012721,548752,353146219,-421347,-233133498
20260715,ETF期貨,自營商,11109,3656974,9114,3664768,1995,-7794,10302,3700882,37613,22340359,-27311,-18639477
20260715,ETF期貨,投信,0,0,0,0,0,0,4568,3929850,50,20680,4518,3909170
20260715,ETF期貨,外資及陸資,6858,4739454,4709,3641941,2149,1097512,16331,14098349,1629,1719924,14702,12378425
20260715,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260715,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260715,非金電期貨,自營商,317,51717,465,75779,-148,-24062,588,96844,200,32940,388,63904
20260715,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,非金電期貨,外資及陸資,90,14625,115,18700,-25,-4075,4,659,84,13835,-80,-13176
20260715,富櫃200期貨,自營商,27,25804,16,15291,11,10513,0,0,15,14333,-15,-14333
20260715,富櫃200期貨,投信,5,4794,0,0,5,4794,34,32489,0,0,34,32489
20260715,富櫃200期貨,外資及陸資,10,9568,10,9560,0,8,0,0,0,0,0,0
20260715,臺灣永續期貨,自營商,0,0,0,0,0,0,52,131139,52,131139,0,0
20260715,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260715,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,6,1318,-6,-1318
20260715,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260715,半導體30期貨,自營商,37,29760,41,32776,-4,-3016,36,29340,26,21190,10,8150
20260715,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260715,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260715,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260715,東證期貨,自營商,40,32532,68,55390,-28,-22858,11,8990,151,123516,-140,-114526
20260715,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,東證期貨,外資及陸資,103,84161,75,61253,28,22908,35,28688,12,9808,23,18880
20260715,美國標普500期貨,自營商,0,0,0,0,0,0,0,0,47,71494,-47,-71494
20260715,美國標普500期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,美國標普500期貨,外資及陸資,12,18223,12,18226,0,-2,37,56283,58,88301,-21,-32018
20260715,美國那斯達克100期貨,自營商,1,1498,9,13429,-8,-11931,0,0,205,307439,-205,-307439
20260715,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2999,0,0,2,2999
20260715,美國那斯達克100期貨,外資及陸資,206,307189,286,427068,-80,-119879,17,25718,409,614010,-392,-588292
20260715,美國道瓊期貨,自營商,0,0,0,0,0,0,0,0,12,12684,-12,-12684
20260715,美國道瓊期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,美國道瓊期貨,外資及陸資,30,31668,38,40056,-8,-8388,174,183988,104,109938,70,74050
20260715,美國費城半導體期貨,自營商,8,8212,10,10158,-2,-1946,0,0,365,377410,-365,-377410
20260715,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,美國費城半導體期貨,外資及陸資,32,32778,12,12278,20,20500,298,308144,160,165440,138,142704
20260715,英國富時100期貨,自營商,0,0,2,1051,-2,-1051,121,63495,8,4212,113,59283
20260715,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260715,英國富時100期貨,外資及陸資,5,2629,64,33479,-59,-30850,1,527,21,11020,-20,-10493
