日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260807,臺股期貨,自營商,4645,41166476,4745,42099021,-100,-932545,7096,62977963,4584,40665358,2512,22312605
20260807,臺股期貨,投信,1816,16089000,2902,25670789,-1086,-9581789,86632,767558195,3555,31495167,83077,736063028
20260807,臺股期貨,外資及陸資,59846,530957391,58397,518142095,1449,12815296,8321,73785350,96232,852803933,-87911,-779018583
20260807,電子期貨,自營商,61,689679,44,497525,17,192155,17,191103,197,2213839,-180,-2022736
20260807,電子期貨,投信,0,0,1,11227,-1,-11227,193,2168857,0,0,193,2168857
20260807,電子期貨,外資及陸資,105,1187513,124,1401405,-19,-213892,62,696731,290,3258904,-228,-2562173
20260807,金融期貨,自營商,39,123880,1,3175,38,120705,40,127192,115,365686,-75,-238494
20260807,金融期貨,投信,0,0,0,0,0,0,38,120832,0,0,38,120832
20260807,金融期貨,外資及陸資,98,311132,91,288787,7,22345,86,273463,218,693196,-132,-419733
20260807,小型臺指期貨,自營商,8607,19086986,9943,22054565,-1336,-2967580,3204,7121182,9150,20326567,-5946,-13205385
20260807,小型臺指期貨,投信,2,4446,2,4438,0,8,125,276905,96,212626,29,64279
20260807,小型臺指期貨,外資及陸資,150217,333203270,146803,325645080,3414,7558190,1494,3312100,4298,9523853,-2804,-6211753
20260807,微型臺指期貨,自營商,27446,12194237,24347,10784858,3099,1409379,4603,2049556,40043,17778706,-35440,-15729150
20260807,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260807,微型臺指期貨,外資及陸資,229780,101930916,227338,100851344,2442,1079572,11136,4932925,1000,443347,10136,4489578
20260807,小型電子期貨,自營商,100,141390,43,60672,57,80718,246,345672,149,209300,97,136372
20260807,小型電子期貨,投信,0,0,0,0,0,0,77,108162,0,0,77,108162
20260807,小型電子期貨,外資及陸資,412,581849,410,579103,2,2746,27,37927,12,16860,15,21067
20260807,小型金融期貨,自營商,103,81768,49,38871,54,42897,164,130372,30,23849,134,106523
20260807,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260807,小型金融期貨,外資及陸資,158,125445,163,129414,-5,-3969,4,3180,4,3180,0,0
