日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260902,臺指選擇權,CALL,自營商,80757,531315,98507,486736,-17750,44579,26073,1076150,18332,811268,7741,264882
20260902,臺指選擇權,CALL,投信,0,0,2904,132643,-2904,-132643,4,322,4461,200345,-4457,-200023
20260902,臺指選擇權,CALL,外資及陸資,96754,542161,102406,557073,-5652,-14912,4482,259081,8174,544585,-3692,-285504
20260902,臺指選擇權,PUT,自營商,75081,451903,82085,444218,-7004,7685,16941,290925,16625,233957,316,56968
20260902,臺指選擇權,PUT,投信,0,0,0,0,0,0,146,874,0,0,146,874
20260902,臺指選擇權,PUT,外資及陸資,112659,657279,112684,651233,-25,6046,5245,119963,5219,75297,26,44666
20260902,電子選擇權,CALL,自營商,4,38,0,0,4,38,9,172,3,261,6,-89
20260902,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260902,電子選擇權,PUT,自營商,0,0,0,0,0,0,14,180,4,64,10,116
20260902,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260902,金融選擇權,CALL,自營商,117,859,73,404,44,455,96,2753,257,5287,-161,-2534
20260902,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260902,金融選擇權,PUT,自營商,0,0,1,23,-1,-23,41,8,19,35,22,-27
20260902,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260902,股票選擇權,CALL,自營商,196,2774,280,5045,-84,-2271,1895,50203,931,22885,964,27318
20260902,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,92,3860,-92,-3860
20260902,股票選擇權,PUT,自營商,156,1313,44,2292,112,-979,1245,18731,266,2446,979,16285
20260902,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,40,922,-40,-922
20260902,ETF選擇權,CALL,自營商,1,73,6,365,-5,-292,312,2170,302,2286,10,-116
20260902,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260902,ETF選擇權,PUT,自營商,15,159,0,0,15,159,306,919,183,637,123,282
20260902,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260902,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
