日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260624,臺指選擇權,CALL,自營商,114183,672885,133455,706002,-19272,-33117,14529,1106696,15302,1400944,-773,-294248
20260624,臺指選擇權,CALL,投信,520,13596,930,55862,-410,-42266,5,478,1543,98662,-1538,-98184
20260624,臺指選擇權,CALL,外資及陸資,126667,727315,128049,767055,-1382,-39740,4473,463743,5238,715531,-765,-251788
20260624,臺指選擇權,PUT,自營商,101542,985576,110154,945928,-8612,39648,22855,651130,17005,620002,5850,31128
20260624,臺指選擇權,PUT,投信,10,49,0,0,10,49,87,1396,0,0,87,1396
20260624,臺指選擇權,PUT,外資及陸資,115490,934374,115856,909123,-366,25251,14920,451334,10939,353042,3981,98292
20260624,電子選擇權,CALL,自營商,30,1580,30,1580,0,0,162,5684,145,5080,17,604
20260624,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260624,電子選擇權,PUT,自營商,42,1736,41,1712,1,23,174,5298,85,2941,89,2357
20260624,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260624,金融選擇權,CALL,自營商,0,0,11,101,-11,-101,294,13842,353,16260,-59,-2418
20260624,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260624,金融選擇權,PUT,自營商,2,20,10,190,-8,-171,250,1972,232,2454,18,-482
20260624,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260624,股票選擇權,CALL,自營商,702,11365,662,5673,40,5692,1247,100171,1724,62839,-477,37332
20260624,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,股票選擇權,CALL,外資及陸資,0,0,5,3440,-5,-3440,0,0,65,23926,-65,-23926
20260624,股票選擇權,PUT,自營商,227,12469,437,4748,-210,7721,1371,75616,600,9081,771,66535
20260624,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,股票選擇權,PUT,外資及陸資,0,0,6,7176,-6,-7176,0,0,70,33946,-70,-33946
20260624,ETF選擇權,CALL,自營商,12,425,15,455,-3,-29,156,4972,151,2966,5,2006
20260624,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260624,ETF選擇權,PUT,自營商,21,518,3,71,18,448,257,3227,141,2192,116,1035
20260624,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260624,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
