日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
20260605,臺股期貨,自營商,11223,101997410,9722,88419368,1501,13578042,9340,84592783,4533,41137250,4807,43455533
20260605,臺股期貨,投信,580,5254587,278,2518148,302,2736439,57526,520334193,5366,48536543,52160,471797650
20260605,臺股期貨,外資及陸資,94404,860482411,93388,851319592,1016,9162819,12857,116302993,82003,741862012,-69146,-625559019
20260605,電子期貨,自營商,87,1027708,96,1132082,-9,-104374,35,410203,181,2121215,-146,-1711012
20260605,電子期貨,投信,0,0,0,0,0,0,167,1957040,0,0,167,1957040
20260605,電子期貨,外資及陸資,203,2391297,216,2545167,-13,-153870,41,480471,248,2906262,-207,-2425791
20260605,金融期貨,自營商,54,158575,44,128828,10,29747,77,226129,143,420116,-66,-193987
20260605,金融期貨,投信,0,0,0,0,0,0,12,35266,0,0,12,35266
20260605,金融期貨,外資及陸資,199,583398,195,571778,4,11620,176,517229,195,573066,-19,-55837
20260605,小型臺指期貨,自營商,18058,41171857,19583,44619949,-1525,-3448092,1724,3933870,16296,36962085,-14572,-33028215
20260605,小型臺指期貨,投信,0,0,4,9055,-4,-9055,90,203517,82,185427,8,18090
20260605,小型臺指期貨,外資及陸資,203050,462970692,203355,463646698,-305,-676007,1993,4506933,3044,6892960,-1051,-2386027
20260605,微型臺指期貨,自營商,32223,14744841,48767,22217014,-16544,-7472173,2056,947825,52685,23889283,-50629,-22941458
20260605,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260605,微型臺指期貨,外資及陸資,233315,106506966,233307,106477452,8,29514,5662,2561042,1605,725926,4057,1835116
20260605,小型電子期貨,自營商,87,128636,154,227219,-67,-98583,193,282736,320,468786,-127,-186050
20260605,小型電子期貨,投信,0,0,0,0,0,0,64,93750,0,0,64,93750
20260605,小型電子期貨,外資及陸資,800,1179252,790,1164964,10,14288,22,32227,8,11719,14,20508
20260605,小型金融期貨,自營商,44,32286,65,47489,-21,-15203,74,54368,68,49953,6,4415
20260605,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260605,小型金融期貨,外資及陸資,112,82040,113,82843,-1,-803,0,0,3,2204,-3,-2204
20260605,股票期貨,自營商,76729,29923067,58551,24126976,18178,5796091,79346,23803008,376187,256662242,-296841,-232859234
20260605,股票期貨,投信,29,4889,29,4882,0,7,30682,16165951,255,47172,30427,16118779
20260605,股票期貨,外資及陸資,405971,219541328,388369,207707102,17602,11834227,160799,143478583,744290,450109323,-583491,-306630740
20260605,ETF期貨,自營商,6861,4052852,8166,4083872,-1305,-31020,12247,3883502,36168,22685815,-23921,-18802313
20260605,ETF期貨,投信,0,0,0,0,0,0,4306,3580083,50,20130,4256,3559953
20260605,ETF期貨,外資及陸資,8418,6925570,8978,7094454,-560,-168885,17842,14909659,4475,2730131,13367,12179528
20260605,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
20260605,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260605,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260605,非金電期貨,自營商,50,75243,50,75248,0,-5,88,131955,68,101957,20,29998
20260605,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260605,非金電期貨,外資及陸資,22,33108,21,31598,1,1510,2,3000,20,29998,-18,-26998
20260605,富櫃200期貨,自營商,1,1007,2,2025,-1,-1019,26,26381,23,23337,3,3044
20260605,富櫃200期貨,投信,0,0,0,0,0,0,24,24352,0,0,24,24352
20260605,富櫃200期貨,外資及陸資,0,0,0,0,0,0,0,0,8,8117,-8,-8117
20260605,臺灣永續期貨,自營商,120,303471,120,303471,0,0,31,78306,31,78306,0,0
20260605,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260605,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260605,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,11,2031,-11,-2031
20260605,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260605,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260605,半導體30期貨,自營商,285,229790,260,209958,25,19831,16,12663,70,55492,-54,-42829
