日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260610,臺指選擇權,CALL,自營商,116384,791935,136671,739804,-20287,52131,24856,1819452,21971,2442487,2885,-623035
20260610,臺指選擇權,CALL,投信,0,0,0,0,0,0,1,154,836,63233,-835,-63079
20260610,臺指選擇權,CALL,外資及陸資,148299,874393,152611,961841,-4312,-87448,11414,1863554,8479,1449797,2935,413757
20260610,臺指選擇權,PUT,自營商,124572,1065418,141847,1072936,-17275,-7518,34801,703309,36012,848731,-1211,-145422
20260610,臺指選擇權,PUT,投信,0,0,0,0,0,0,193,2131,0,0,193,2131
20260610,臺指選擇權,PUT,外資及陸資,168122,1231518,168155,1219163,-33,12356,25240,777004,18877,524081,6363,252923
20260610,電子選擇權,CALL,自營商,134,2312,130,2235,4,77,1153,46058,1082,43553,71,2505
20260610,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260610,電子選擇權,PUT,自營商,31,730,26,500,5,229,783,28921,577,18086,206,10835
20260610,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260610,金融選擇權,CALL,自營商,306,1682,460,1833,-154,-151,739,18019,1106,22220,-367,-4201
20260610,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260610,金融選擇權,PUT,自營商,104,1134,98,1106,6,29,532,3601,492,3791,40,-190
20260610,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260610,股票選擇權,CALL,自營商,206,3970,298,3500,-92,469,2254,128652,2729,76451,-475,52201
20260610,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,9,140,61,42204,-52,-42064
20260610,股票選擇權,PUT,自營商,131,1900,137,2841,-6,-940,2260,87126,1212,7407,1048,79719
20260610,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,55,21811,-55,-21811
20260610,ETF選擇權,CALL,自營商,31,968,20,1041,11,-73,397,8316,417,8974,-20,-658
20260610,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260610,ETF選擇權,PUT,自營商,9,153,13,176,-4,-23,416,6332,382,5918,34,414
20260610,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260610,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
