日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260727,臺指選擇權,CALL,自營商,38959,389457,41693,408386,-2734,-18930,23939,799422,22554,755525,1385,43897
20260727,臺指選擇權,CALL,投信,420,8611,610,43968,-190,-35357,11,697,2314,153909,-2303,-153212
20260727,臺指選擇權,CALL,外資及陸資,38963,486574,38153,472603,810,13970,7023,293758,5590,347989,1433,-54231
20260727,臺指選擇權,PUT,自營商,45685,563545,43779,525772,1906,37773,25456,690381,20121,623220,5335,67161
20260727,臺指選擇權,PUT,投信,100,45,0,0,100,45,109,643,0,0,109,643
20260727,臺指選擇權,PUT,外資及陸資,46011,669675,44306,692396,1705,-22721,16978,452181,12297,396779,4681,55402
20260727,電子選擇權,CALL,自營商,0,0,0,0,0,0,73,2263,27,808,46,1455
20260727,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260727,電子選擇權,PUT,自營商,3,3,0,0,3,3,63,1654,64,2800,-1,-1146
20260727,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260727,金融選擇權,CALL,自營商,33,177,2,11,31,166,49,1237,98,1395,-49,-158
20260727,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260727,金融選擇權,PUT,自營商,2,12,0,0,2,12,36,55,42,825,-6,-770
20260727,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260727,股票選擇權,CALL,自營商,166,4354,171,1707,-5,2647,1143,35460,560,10123,583,25337
20260727,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,16,652,49,871,-33,-219
20260727,股票選擇權,PUT,自營商,174,1349,63,758,111,590,1002,69671,166,1472,836,68199
20260727,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,2,416,16,30544,-14,-30128
20260727,ETF選擇權,CALL,自營商,1,21,0,0,1,21,123,4346,50,609,73,3737
20260727,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260727,ETF選擇權,PUT,自營商,3,50,2,41,1,10,144,2948,50,1535,94,1413
20260727,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260727,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
