日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260615,臺指選擇權,CALL,自營商,35108,549167,30342,519611,4766,29556,35778,2815269,22687,3358314,13091,-543045
20260615,臺指選擇權,CALL,投信,0,0,40,750,-40,-750,1,245,1636,221188,-1635,-220943
20260615,臺指選擇權,CALL,外資及陸資,31967,489562,31047,495650,920,-6088,13737,2471076,10470,2109772,3267,361304
20260615,臺指選擇權,PUT,自營商,43984,358879,46684,393432,-2700,-34553,44742,237650,48738,346842,-3996,-109192
20260615,臺指選擇權,PUT,投信,80,594,0,0,80,594,273,358,0,0,273,358
20260615,臺指選擇權,PUT,外資及陸資,47208,470713,40474,468549,6734,2164,35567,382235,22885,246224,12682,136011
20260615,電子選擇權,CALL,自營商,104,651,99,521,5,130,1119,67552,1043,63179,76,4373
20260615,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260615,電子選擇權,PUT,自營商,45,532,34,236,11,295,797,9157,571,5581,226,3576
20260615,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260615,金融選擇權,CALL,自營商,240,1325,53,234,187,1091,727,29173,818,31621,-91,-2448
20260615,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260615,金融選擇權,PUT,自營商,2,13,12,17,-10,-4,498,798,492,817,6,-19
20260615,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260615,股票選擇權,CALL,自營商,616,3697,589,2742,27,955,2545,193584,2959,111718,-414,81866
20260615,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,股票選擇權,CALL,外資及陸資,0,0,0,0,0,0,9,78,61,53514,-52,-53436
20260615,股票選擇權,PUT,自營商,415,6081,421,3363,-6,2718,2678,44169,1593,8276,1085,35893
20260615,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,股票選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,55,12564,-55,-12564
20260615,ETF選擇權,CALL,自營商,6,83,0,0,6,83,400,13172,413,14067,-13,-895
20260615,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260615,ETF選擇權,PUT,自營商,0,0,0,0,0,0,420,1825,396,1625,24,200
20260615,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260615,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
