日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
20260818,臺指選擇權,CALL,自營商,46001,247863,48812,287041,-2811,-39178,30395,961615,26847,751218,3548,210397
20260818,臺指選擇權,CALL,投信,0,0,200,10394,-200,-10394,0,0,2925,133163,-2925,-133163
20260818,臺指選擇權,CALL,外資及陸資,39603,316807,38609,328337,994,-11530,11600,282544,9057,481483,2543,-198939
20260818,臺指選擇權,PUT,自營商,43803,374197,44055,359170,-252,15027,26263,449462,23774,439071,2489,10391
20260818,臺指選擇權,PUT,投信,0,0,0,0,0,0,85,26,0,0,85,26
20260818,臺指選擇權,PUT,外資及陸資,61838,578331,59946,559887,1892,18444,21759,282641,16146,243306,5613,39335
20260818,電子選擇權,CALL,自營商,4,18,5,23,-1,-4,84,1675,33,800,51,875
20260818,電子選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,電子選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260818,電子選擇權,PUT,自營商,5,30,7,23,-2,7,84,671,86,780,-2,-109
20260818,電子選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,電子選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260818,金融選擇權,CALL,自營商,93,292,43,58,50,233,107,2009,234,592,-127,1417
20260818,金融選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,金融選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260818,金融選擇權,PUT,自營商,13,48,25,360,-12,-312,40,60,204,1857,-164,-1797
20260818,金融選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,金融選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260818,股票選擇權,CALL,自營商,418,3006,392,4260,26,-1254,2201,36072,1125,20911,1076,15161
20260818,股票選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,股票選擇權,CALL,外資及陸資,70,2087,0,0,70,2087,127,2495,141,4940,-14,-2445
20260818,股票選擇權,PUT,自營商,331,5453,280,2627,51,2826,1556,55986,577,4604,979,51382
20260818,股票選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,股票選擇權,PUT,外資及陸資,10,638,30,2928,-20,-2290,10,650,56,28868,-46,-28218
20260818,ETF選擇權,CALL,自營商,1,5,0,0,1,5,358,11021,229,1152,129,9869
20260818,ETF選擇權,CALL,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,ETF選擇權,CALL,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
20260818,ETF選擇權,PUT,自營商,5,32,1,0,4,32,238,2155,177,1947,61,208
20260818,ETF選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
20260818,ETF選擇權,PUT,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0
