model_id,operation_asof_date,stock_id,stock_name,report_line,signal_date,entry_date,operation_lifecycle_state,audit_status,included_in_daily_adapter,exit_date,exit_reason,target_price,stop_loss_price,stop_confirmed_days,reason,generated_at
price_pullback_23ema,20260820,2014,中鴻,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,18.1,16.43,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2317,鴻海,mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,267,240.48,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2324,仁寶,mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,37.9,34.83,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2353,宏碁,mainstream,20260811,,exited,exited,False,20260817,close_prev20_high_break_next_open,31.95,28.83,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2356,英業達,mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,67.5,60.15,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2360,致茂,mainstream,20260811,,exited,exited,False,20260814,close_prev20_high_break_next_open,2215,1935.6,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2362,藍天,mainstream,20260811,20260812,active_operation,active_operation,True,,,51.8,44.43,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2377,微星,mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,158,141.94,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2379,瑞昱,mainstream,20260811,20260812,active_operation,active_operation,True,,,783,704.02,1,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2425,承啟,mainstream,20260811,,exited,exited,False,20260818,sustained_close_below_lower_ma20_ema23_4pct_4d,52.9,42.5,4,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2451,創見,mainstream,20260811,,exited,exited,False,20260814,close_prev20_high_break_next_open,301,259.85,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2527,宏璟,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,52,42.93,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2542,興富發,non_mainstream,20260811,,exited,exited,False,20260814,close_prev20_high_break_next_open,44.95,42.4,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2605,新興,non_mainstream,20260811,,exited,exited,False,20260819,close_prev20_high_break_next_open,33.6,30.74,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2606,裕民,non_mainstream,20260811,,exited,exited,False,20260818,close_prev20_high_break_next_open,67.5,61.79,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2609,陽明,non_mainstream,20260811,,exited,exited,False,20260818,close_prev20_high_break_next_open,52,49.12,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2615,萬海,non_mainstream,20260811,,exited,exited,False,20260817,close_prev20_high_break_next_open,88.4,81.75,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2618,長榮航,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,44.6,40.33,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2867,三商壽,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,10.05,9.12,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2883,凱基金,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,31.75,29.35,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2884,玉山金,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,39.1,35.62,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2885,元大金,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,70.8,63.51,2,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2886,兆豐金,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,53.7,46.27,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2891,中信金,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,67.5,62.28,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2915,潤泰全,non_mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,53.4,49.86,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2929,淘帝-KY,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,6.08,5.47,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3023,信邦,mainstream,20260811,20260812,active_operation,active_operation,True,,,329,292.51,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3028,增你強,mainstream,20260811,20260812,active_operation,active_operation,True,,,77,63.4,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3030,德律,mainstream,20260811,20260812,active_operation,active_operation,True,,,317,276.94,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3036,文曄,mainstream,20260811,20260812,active_operation,active_operation,True,,,235.5,199.46,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3088,艾訊,mainstream,20260811,,exited,exited,False,20260820,sustained_close_below_lower_ma20_ema23_4pct_4d,159,128.2,4,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3094,聯傑,mainstream,20260811,20260812,active_operation,active_operation,True,,,42.8,34.19,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3135,凌航,mainstream,20260811,20260812,active_operation,active_operation,True,,,189,155.14,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3665,貿聯-KY,mainstream,20260811,20260812,active_operation,active_operation,True,,,2555,2077.1,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3706,神達,mainstream,20260811,20260812,active_operation,active_operation,True,,,94,86.78,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4123,晟德,non_mainstream,20260811,,exited,exited,False,20260818,sustained_close_below_lower_ma20_ema23_4pct_4d,39.5,35.65,4,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4938,和碩,mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,91.2,82.33,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5388,中磊,mainstream,20260811,,exited,exited,False,20260818,sustained_close_below_lower_ma20_ema23_4pct_4d,95,82.01,4,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5469,瀚宇博,mainstream,20260811,20260812,active_operation,active_operation,True,,,80.2,68.45,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5521,工信,non_mainstream,20260811,,exited,exited,False,20260814,close_prev20_high_break_next_open,10.4,9.74,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6166,凌華,mainstream,20260811,,exited,exited,False,20260820,sustained_close_below_lower_ma20_ema23_4pct_4d,174,127.84,4,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6214,精誠,mainstream,20260811,,exited,exited,False,20260814,close_prev20_high_break_next_open,154.5,138.87,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6414,樺漢,mainstream,20260811,,exited,exited,False,20260820,sustained_close_below_lower_ma20_ema23_4pct_4d,522,412.95,4,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6830,汎銓,mainstream,20260811,20260812,active_operation,active_operation,True,,,438.5,379.8,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8081,致新,mainstream,20260811,20260812,active_operation,active_operation,True,,,277.5,245.93,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8422,可寧衛*,non_mainstream,20260811,,exited,exited,False,20260819,close_prev20_high_break_next_open,27,25.01,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,9939,宏全,non_mainstream,20260811,20260812,active_operation,active_operation,True,,,145.5,126.85,0,active_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,9941,裕融,non_mainstream,20260811,,exited,exited,False,20260813,close_prev20_high_break_next_open,85.4,79.49,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,9945,潤泰新,non_mainstream,20260811,,exited,exited,False,20260817,close_prev20_high_break_next_open,27.5,25.7,0,exited,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1519,華城,mainstream,20260820,,same_stock_already_active,suppressed_existing_active_position,False,,,,,,same_stock_already_active,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1597,直得,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1605,華新,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1608,華榮,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1717,長興,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1802,台玻,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2323,中環,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2331,精英,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2353,宏碁,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2354,鴻準,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2365,昆盈,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2371,大同,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2436,偉詮電,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2451,創見,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2467,志聖,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2474,可成,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2484,希華,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2489,瑞軒,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3005,神基,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3006,晶豪科,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3022,威強電,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3221,台嘉碩,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3265,台星科,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3605,宏致,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3673,TPK-KY,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3714,富采,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4540,全球傳動,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4938,和碩,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4956,光鋐,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4967,十銓,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4976,佳凌,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5289,宜鼎,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5471,松翰,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5498,凱崴,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6265,方土昶,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6269,台郡,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6603,富強鑫,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6770,力積電,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,7788,松川精密,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8021,尖點,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8110,華東,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8112,至上,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8222,寶一,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8299,群聯,mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1216,統一,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1316,上曜,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1717,長興,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1795,美時,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,1802,台玻,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2002,中鋼,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2006,東和鋼鐵,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2010,春源,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2014,中鴻,non_mainstream,20260820,,same_stock_already_active,suppressed_existing_active_position,False,,,,,,same_stock_already_active,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2023,燁輝,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2034,允強,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2104,國際中橡,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2201,裕隆,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2442,新美齊,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2501,國建,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2520,冠德,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2537,聯上發,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2601,益航,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2618,長榮航,non_mainstream,20260820,,same_stock_already_active,suppressed_existing_active_position,False,,,,,,same_stock_already_active,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2845,遠東銀,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2897,王道銀行,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,2905,三商,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3056,富華新,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,3293,鈊象,non_mainstream,20260820,,same_stock_already_active,suppressed_existing_active_position,False,,,,,,same_stock_already_active,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4142,國光生,non_mainstream,20260820,,same_stock_already_active,suppressed_existing_active_position,False,,,,,,same_stock_already_active,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4147,中裕,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4743,合一,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,4763,材料*-KY,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5009,榮剛,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5521,工信,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5534,長虹,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,5864,致和證,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6753,龍德造船,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,6919,康霈*,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,8422,可寧衛*,non_mainstream,20260820,,same_stock_already_active,suppressed_existing_active_position,False,,,,,,same_stock_already_active,2026-08-21 04:32:54 Asia/Taipei
price_pullback_23ema,20260820,9907,統一實,non_mainstream,20260820,,confirmed_operation,candidate_evaluated,True,,,,,,confirmed_operation,2026-08-21 04:32:54 Asia/Taipei
