date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20250109,006201,元大富櫃50,TPEx,22.4,22.4,22.0,22.01,34000,752820,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00858,永豐美國500大,TPEx,33.84,33.86,33.78,33.78,1419000,47988310,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00877,復華中國5G,TPEx,12.5,12.72,12.49,12.71,2938000,37176810,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00886,永豐美國科技,TPEx,35.45,35.45,35.45,35.45,1000,35450,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00887,永豐中國科技50大,TPEx,8.29,8.42,8.29,8.38,11984000,100255210,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00888,永豐台灣ESG,TPEx,16.81,16.81,16.6,16.61,760000,12711360,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00928,中信上櫃ESG 30,TPEx,16.73,16.73,16.32,16.33,520000,8572980,TPEX_OTC_QUOTES_NO1430_JSON
20250109,00955,中信日本商社,TPEx,9.25,9.25,9.16,9.17,2339000,21501990,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020023,元大櫃買半導體N,TPEx,5.9,5.9,5.8,5.8,27000,157610,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020025,統一亞洲半導體N,TPEx,10.52,10.52,10.44,10.45,23000,240990,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020027,元大上櫃ESG成長N,TPEx,5.58,5.59,5.52,5.52,60000,334630,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020033,統一恒生科期N,TPEx,3.57,3.61,3.57,3.57,437000,1572090,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020035,元大上櫃ESG高息N,TPEx,7.06,7.06,6.95,6.95,7000,49110,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020040,元大上櫃ESG龍頭N,TPEx,5.18,5.18,5.1,5.1,120000,616200,TPEX_OTC_QUOTES_NO1430_JSON
20250109,020041,兆豐半導體氣候N,TPEx,5.46,5.46,5.45,5.45,4000,21820,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1240,茂生農經,TPEx,51.8,52.0,51.4,51.4,70000,3609900,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1259,安心,TPEx,63.9,63.9,63.6,63.9,14000,892800,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1264,德麥,TPEx,318.0,321.0,314.0,316.0,43000,13649500,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1268,漢來美食,TPEx,150.0,150.0,148.5,150.0,45000,6707500,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1294,漢田生技,TPEx,95.1,96.3,95.0,96.1,27000,2581100,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1336,台翰,TPEx,24.8,24.85,24.05,24.2,355000,8645800,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1565,精華,TPEx,200.0,201.0,194.0,194.0,256000,50471000,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1569,濱川,TPEx,53.2,58.3,53.0,56.3,10510000,589833200,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1570,力肯,TPEx,28.65,28.65,27.6,27.6,201000,5609750,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1580,新麥,TPEx,150.5,155.0,150.0,150.5,297000,44869000,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1584,精剛,TPEx,27.0,27.05,25.85,25.9,2288000,60013300,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1586,和勤,TPEx,27.15,27.25,26.75,27.0,159000,4283450,TPEX_OTC_QUOTES_NO1430_JSON
20250109,1591,駿吉-KY,TPEx,53.3,53.3,51.9,52.4,305000,15992300,TPEX_OTC_QUOTES_NO1430_JSON
