date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20241120,006201,元大富櫃50,TPEx,22.55,22.59,22.3,22.5,117000,2625460,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00858,永豐美國500大,TPEx,33.6,33.69,33.6,33.68,160000,5383420,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00877,復華中國5G,TPEx,12.64,12.89,12.64,12.86,1846000,23642800,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00886,永豐美國科技,TPEx,35.35,35.72,35.35,35.72,3000,106730,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00887,永豐中國科技50大,TPEx,8.77,8.88,8.75,8.87,17449000,153780010,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00888,永豐台灣ESG,TPEx,16.59,16.64,16.43,16.46,931000,15341860,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00928,中信上櫃ESG 30,TPEx,16.15,16.18,16.03,16.05,414000,6674870,TPEX_OTC_QUOTES_NO1430_JSON
20241120,00955,中信日本商社,TPEx,9.58,9.58,9.5,9.5,888000,8451730,TPEX_OTC_QUOTES_NO1430_JSON
20241120,020023,元大櫃買半導體N,TPEx,5.88,5.91,5.88,5.91,10000,58880,TPEX_OTC_QUOTES_NO1430_JSON
20241120,020025,統一亞洲半導體N,TPEx,9.68,9.68,9.65,9.65,2000,19330,TPEX_OTC_QUOTES_NO1430_JSON
20241120,020027,元大上櫃ESG成長N,TPEx,5.84,5.89,5.81,5.81,76000,445310,TPEX_OTC_QUOTES_NO1430_JSON
20241120,020033,統一恒生科期N,TPEx,3.65,3.68,3.65,3.65,145000,531450,TPEX_OTC_QUOTES_NO1430_JSON
20241120,020035,元大上櫃ESG高息N,TPEx,6.79,6.79,6.73,6.73,17000,114790,TPEX_OTC_QUOTES_NO1430_JSON
20241120,020040,元大上櫃ESG龍頭N,TPEx,5.13,5.13,5.11,5.11,7000,35890,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1240,茂生農經,TPEx,51.5,51.7,51.5,51.6,42000,2167300,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1259,安心,TPEx,65.7,65.7,65.7,65.7,1000,65700,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1264,德麥,TPEx,305.0,305.0,303.0,303.0,6000,1822000,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1268,漢來美食,TPEx,150.5,151.0,150.0,151.0,14000,2106500,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1294,漢田生技,TPEx,91.0,92.5,90.9,91.9,14000,1279600,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1336,台翰,TPEx,26.3,26.5,25.85,26.1,936000,24552200,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1565,精華,TPEx,240.0,244.5,233.5,240.0,716000,171355500,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1569,濱川,TPEx,49.35,54.3,49.0,54.3,33261000,1751283400,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1570,力肯,TPEx,28.0,28.0,27.45,27.45,125000,3452700,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1580,新麥,TPEx,146.5,147.5,146.5,147.0,46000,6769000,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1584,精剛,TPEx,31.65,31.75,31.3,31.3,1316000,41339950,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1586,和勤,TPEx,30.5,30.85,30.0,30.2,287000,8669450,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1591,駿吉-KY,TPEx,52.2,53.1,51.6,52.8,339000,17811300,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1593,祺驊,TPEx,37.3,37.9,37.2,37.2,17000,636000,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1595,川寶,TPEx,54.1,54.4,51.6,52.3,1016000,53167700,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1599,宏佳騰,TPEx,32.1,32.1,31.95,31.95,29000,929350,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1742,台蠟,TPEx,17.15,17.45,17.1,17.1,38000,654650,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1777,生泰,TPEx,95.8,96.9,95.6,96.7,74000,7120300,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1781,合世,TPEx,16.65,16.65,16.4,16.4,24000,394850,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1784,訊聯,TPEx,89.6,97.2,89.5,95.9,1562000,148353300,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1785,光洋科,TPEx,60.0,60.6,59.6,60.2,4702000,283133800,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1788,杏昌,TPEx,138.5,138.5,138.5,138.5,2000,277000,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1796,金穎生技,TPEx,49.2,49.2,48.9,49.0,31000,1520100,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1799,易威,TPEx,67.4,69.2,66.4,67.4,592000,40168300,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1813,寶利徠,TPEx,19.45,19.45,19.4,19.4,4000,77650,TPEX_OTC_QUOTES_NO1430_JSON
20241120,1815,富喬,TPEx,22.35,23.7,22.3,22.6,34158000,785551450,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2035,唐榮公司,TPEx,33.0,33.0,32.85,32.9,20000,658450,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2061,風青,TPEx,19.65,19.7,19.3,19.3,166000,3222850,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2063,世鎧精密,TPEx,33.0,33.2,32.9,33.15,69000,2278050,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2064,晉椿,TPEx,14.6,14.6,14.55,14.55,3000,43750,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2065,世豐,TPEx,47.45,48.5,46.55,48.05,237000,11218100,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2066,世德,TPEx,103.0,103.5,101.0,102.5,164000,16850500,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2067,嘉鋼,TPEx,10.9,10.9,10.8,10.8,13000,140550,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2070,精湛,TPEx,73.2,73.3,71.0,71.8,317000,22774900,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2073,雄順,TPEx,28.55,28.55,28.55,28.55,1000,28550,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2221,大甲,TPEx,28.9,28.9,28.9,28.9,1000,28900,TPEX_OTC_QUOTES_NO1430_JSON
20241120,2230,泰茂,TPEx,163.5,164.5,161.5,162.0,361000,58702500,TPEX_OTC_QUOTES_NO1430_JSON
